timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;hr3;rr5;spo2
11:19:38.702334;362;187083;133273;131693;225785;524159;524159;74.0;0.0;0.0
11:19:38.877504;363;187347;133310;131717;226067;524159;524159;74.0;0.0;0.0
11:19:38.882552;364;187637;133351;131734;226368;524159;524159;74.0;0.0;0.0
11:19:38.897318;365;187903;133368;131757;226645;524159;524159;75.0;0.0;0.0
11:19:38.902371;366;188127;133371;131756;226850;524159;524159;75.0;0.0;0.0
11:19:38.912396;367;187999;133229;131644;226731;524159;524159;75.0;0.0;0.0
11:19:39.077127;368;187641;133071;131531;226428;524159;524159;75.0;0.0;0.0
11:19:39.082165;369;187422;133031;131520;226273;524159;524159;75.0;0.0;0.0
11:19:39.092203;370;187402;133051;131534;226289;524159;524159;76.0;0.0;0.0
11:19:39.092203;371;187490;133084;131553;226384;524159;524159;76.0;1101.7;0.0
11:19:39.102549;372;187645;133126;131588;226538;524159;524159;76.0;0.0;0.0
11:19:39.272096;373;187803;133153;131619;226688;524159;524159;76.0;0.0;0.0
11:19:39.282100;374;187862;133142;131605;226762;524159;524159;76.0;0.0;0.0
11:19:39.292389;375;187880;133119;131594;226804;524159;524159;77.0;0.0;0.0
11:19:39.292389;376;187936;133129;131604;226872;524159;524159;77.0;0.0;0.0
11:19:39.302368;377;188062;133161;131636;227007;524159;524159;77.0;0.0;0.0
11:19:39.472400;378;188227;133196;131660;227195;524159;524159;77.0;0.0;0.0
11:19:39.482568;379;188423;133240;131690;227404;524159;524159;77.0;0.0;0.0
11:19:39.492119;380;188637;133265;131705;227622;524159;524159;77.0;0.0;0.0
11:19:39.502494;381;188838;133300;131733;227836;524159;524159;77.0;0.0;0.0
11:19:39.512382;382;189032;133323;131746;228039;524159;524159;77.0;0.0;0.0
